text,label
"i ngl like talking to you, honestly it feels different, maybe we should keep it private that’s all",Predatory
"i like how fr you always respond quick, maybe we can talk privately lol tbh sometime soon you feel me",Predatory
"last night was hilarious, we stayed in lol vc for hours lol and couldnt stop laughing at dumb jokes be honest",Not Predatory
"i like talking ngl to tbh you, it feels different, lol maybe we should keep it private not even kidding",Predatory
"idk but ngl i feel like we get along honestly really well, maybe we should meet one day seriously though",Predatory
"we always have bro good convos, would be cool if we hung out just us irl trust me on this",Predatory
"school idk starts too early tomorrow, no joke i’m already tired just thinking about waking up for real at 6 not even kidding",Not Predatory
"i like how you always respond quick, maybe we can talk no joke ngl privately sometime soon just saying",Predatory
"cant believe ngl you lagged out right before the for real win, we were all screaming in vc that’s all",Not Predatory
"i for real for real like how you always respond quick, maybe fr we can talk privately sometime soon just saying",Predatory
that ngl movie for real we no joke watched last weekend was way honestly lol better than i expected tbh honestly be honest,Not Predatory
idk for real how you always top frag bro but every time you lol carry our team its wild what do you think,Not Predatory
"idk but i feel like we get along really well, idk maybe we should meet one day that’s all",Predatory
you make vc fun but i think i’d like it even more if it was just no joke us you feel me,Predatory
"this bro meme is tbh lol too funny, i for real actually dropped my phone lol laughing so hard earlier just saying",Not Predatory
"school starts too for real early tomorrow, i’m already tired just thinking about waking up at no joke 6 what do you think",Not Predatory
"you really stand out to me, lol kinda wish we idk could talk just honestly the two of us not even kidding",Predatory
"this fr lol lol meme is too funny, i actually bro no joke dropped my phone laughing so hard earlier just saying",Not Predatory
"idk but i feel honestly like we get along really well, maybe we should meet one day you feel me",Predatory
"you really stand out to me, kinda wish we could talk just the two of tbh us be honest",Predatory
idk how you honestly always top frag but every time you bro carry our team its wild be honest,Not Predatory
"school starts too early tomorrow, i’m already lol honestly tired just thinking about waking up at 6 what do you think",Not Predatory
"i like how fr you always respond quick, maybe we can for real talk privately sometime soon what do you think",Predatory
"bro that anime fight scene for real was insane, no way the villain actually pulled that move off you feel me",Not Predatory
"this meme is bro too funny, fr i actually dropped my phone laughing lol so hard earlier not even kidding",Not Predatory
"school starts too early tomorrow, i’m already tired just thinking about waking up at honestly tbh 6 what do you think",Not Predatory
the new update looks bro solid but i swear they broke idk half the tbh weapons again trust me on this,Not Predatory
"youre ngl kinda different from the others here, bro i feel idk like we connect more than anyone else that’s all",Predatory
you make vc fun but i think i’d like it even more if it fr was just us what do you think,Predatory
"i like talking to you, it feels different, maybe we ngl should no joke keep it private you feel me",Predatory
"school starts too early tomorrow, i’m already tired for real just thinking ngl about waking up idk at 6 be honest",Not Predatory
"school starts too early for real tomorrow, i’m already ngl tired just thinking about waking up at 6 seriously though",Not Predatory
"school starts too lol early tomorrow, i’m already tired just thinking about waking for real up at 6 what do you think",Not Predatory
"we always have fr good convos, would be cool if we hung out just for real us irl what do you think",Predatory
"youre kinda different fr for real from the others here, i feel like we connect more than anyone tbh else you feel me",Predatory
you make vc fun but i lol think i’d like it even more if it was just us not even kidding,Predatory
the new update looks solid honestly but i swear they broke half no joke fr the weapons again trust me on this,Not Predatory
the new update looks solid but no joke i swear tbh they broke half the weapons again that’s all,Not Predatory
"i like talking to you, it feels bro bro different, maybe we should keep it private not even kidding",Predatory
"i like how you bro always for real respond quick, maybe ngl we can talk privately sometime soon not even kidding",Predatory
"cant for real believe you lagged out right before the win, we were all screaming in vc be honest",Not Predatory
"youre kinda different lol from the others here, no joke i feel like we connect more than anyone else what do you think",Predatory
that movie we watched last no joke weekend was way better than tbh i expected idk honestly just saying,Not Predatory
"ngl the fr squad energy last night was unmatched, we lol really ngl played like 10 matches in a row you feel me",Not Predatory
"school starts no joke too early tomorrow, i’m already tired just thinking fr about waking up at 6 not even kidding",Not Predatory
"bro that anime fight scene was insane, no way the lol villain for real actually pulled that move off just saying",Not Predatory
that movie for real we watched last weekend idk was way bro better than i expected honestly what do you think,Not Predatory
"this meme is too funny, i actually ngl dropped my tbh phone laughing so hard earlier what do you think",Not Predatory
"this meme is bro too funny, i actually dropped my ngl phone laughing so hard earlier trust me on this",Not Predatory
"i like no joke how ngl you always respond lol quick, lol maybe we ngl can talk privately sometime soon seriously though",Predatory
"i cant believe we lost that tbh many games in a row, we gotta redeem ourselves tonight not even kidding",Not Predatory
"we always have good convos, would be cool if we hung out honestly just us irl be honest",Predatory
"last night was hilarious, we for real stayed in vc for hours and couldnt stop laughing at dumb jokes what do you think",Not Predatory
"school starts too early lol tomorrow, honestly i’m already tired just thinking about waking up at 6 seriously though",Not Predatory
the new update looks solid but i swear they broke ngl half the for real idk weapons again what do you think,Not Predatory
"you seem really fun to talk to, no joke we should keep chatting just bro us sometime just saying",Predatory
"school starts too early tomorrow, for real i’m already tired tbh just thinking about honestly waking for real up at 6 you feel me",Not Predatory
"i like talking to you, it feels different, maybe we should no joke keep it for real private trust me on this",Predatory
"school starts too early tomorrow, fr i’m already tired just thinking idk about waking up at 6 what do you think",Not Predatory
"we always have ngl idk good convos, would be cool if we hung lol out just for real us honestly irl just saying",Predatory
"i like how lol you always respond quick, maybe fr we fr can talk privately sometime soon you feel me",Predatory
"school idk ngl bro starts too early tomorrow, i’m already tired just thinking about waking up at 6 just saying",Not Predatory
"you really stand out ngl to me, honestly kinda wish we could fr talk just the tbh two of us that’s all",Predatory
"cant honestly believe you fr lagged out right before the win, we for real were all screaming in vc seriously though",Not Predatory
"i feel bro like we understand each other more than fr anyone else here, we should talk more alone trust me on this",Predatory
"dont tell anyone but i think you’re cool, we for real should keep idk our lol chats between us just saying",Predatory
"i like talking to idk you, it feels different, maybe we should fr keep it tbh private that’s all",Predatory
"school starts too early tomorrow, i’m already tired just ngl thinking about waking up ngl at 6 what do you think",Not Predatory
the for real no joke new bro update looks solid but i swear idk they broke half the for real weapons again what do you think,Not Predatory
"youre kinda different from idk the others here, i feel like we connect more than anyone else be honest",Predatory
"this meme idk is too funny, i actually dropped my phone no joke no joke laughing so hard earlier seriously though",Not Predatory
"idk but i honestly feel like we get along really well, maybe we should meet one day not even kidding",Predatory
"idk but i feel like we get along really well, maybe we should idk meet one day you feel me",Predatory
"school bro starts too early tomorrow, for real i’m already tired just thinking about waking up at 6 be honest",Not Predatory
"you really stand out to me, kinda wish bro we could talk just the two of us you feel me",Predatory
"ngl the squad energy last night for real was unmatched, we really played like 10 matches in a row seriously though",Not Predatory
"dont lol tell anyone bro but i think you’re cool, we should keep our chats between us not even kidding",Predatory
"we honestly always have idk good convos, would be cool if we hung out just us irl not even kidding",Predatory
"i like ngl how you always respond quick, maybe bro we no joke can talk privately sometime soon that’s all",Predatory
"dont tell anyone but bro i think you’re cool, we should keep our chats between us not even kidding",Predatory
"last night was hilarious, we stayed for real in vc for hours and couldnt stop laughing at dumb jokes what do you think",Not Predatory
you make vc fun but i think i’d like it even more if it was just us that’s all,Predatory
"school starts too early tomorrow, honestly i’m already tired just idk thinking about waking lol up at 6 that’s all",Not Predatory
"school starts too lol early tomorrow, i’m already tired just thinking about waking idk tbh up at 6 just saying",Not Predatory
"i like ngl talking to ngl you, it feels different, maybe we should keep it private you feel me",Predatory
"cant believe you lagged no joke out right before the win, we were all screaming in bro vc be honest",Not Predatory
"school starts too early tomorrow, i’m already tired just thinking about waking up at 6 not even kidding",Not Predatory
the honestly new update looks solid tbh but i lol swear they broke half the weapons for real again that’s all,Not Predatory
"idk fr but i feel like we get idk along really well, maybe we should meet one day trust me on this",Predatory
"you really stand idk out to me, kinda wish we could talk just the two of for real us just saying",Predatory
"i like talking to you, it no joke feels different, maybe we should ngl keep it private just saying",Predatory
you make vc fun but i think i’d like honestly it even more if it was just us you feel me,Predatory
idk idk how you always top frag but every time you carry our tbh lol team its wild be honest,Not Predatory
"you really stand out to me, kinda wish we could talk just the two of no joke us what do you think",Predatory
"dont tell anyone but i think honestly you’re cool, we ngl tbh should keep our chats between us seriously though",Predatory
"cant believe you lagged out right before the win, we were all screaming in for real vc not even kidding",Not Predatory
the fr new update looks solid no joke but i swear they honestly broke half the weapons again just saying,Not Predatory
"i like how you always for real respond quick, maybe we can talk privately sometime soon trust me on this",Predatory
"ngl the squad energy last night was unmatched, we really played like 10 matches honestly in a row not even kidding",Not Predatory
"bro that anime fight scene was insane, no way the villain actually pulled that move off seriously though",Not Predatory
the new update looks solid but i swear they broke half the tbh fr weapons again be honest,Not Predatory
idk how you always top frag but every fr idk time you for real carry our team its wild not even kidding,Not Predatory
the ngl new update looks solid but i swear they broke ngl half the weapons again you feel me,Not Predatory
"ngl the squad energy last night was unmatched, no joke we really played like 10 matches in a row trust me on this",Not Predatory
"this meme for real is too idk funny, i actually dropped ngl idk my fr phone laughing so hard earlier you feel me",Not Predatory
the idk bro new update looks solid but i swear they honestly broke half honestly for real the weapons again you feel me,Not Predatory
"school ngl starts ngl too early tomorrow, i’m idk for real already tired just thinking about waking up at 6 trust me on this",Not Predatory
"youre kinda different from bro the others here, i feel like no joke we connect more lol than anyone else just saying",Predatory
"i like talking to you, it feels different, maybe we for real for real should no joke keep it private not even kidding",Predatory
"school starts too early tomorrow, i’m already tired just thinking about waking up at lol ngl 6 be honest",Not Predatory
the new update fr looks solid but i swear they broke half for real the honestly weapons again trust me on this,Not Predatory
"dont tell anyone for real but i think you’re cool, we should keep our chats between us that’s all",Predatory
"i like talking to you, it feels different, honestly maybe we for real should keep it private what do you think",Predatory
"i like how you always respond quick, maybe we can talk no joke for real privately sometime soon what do you think",Predatory
"this meme is too funny, i actually dropped my phone bro idk honestly laughing so hard earlier just saying",Not Predatory
"dont tell anyone but i think you’re cool, we ngl should keep our chats between us not even kidding",Predatory
"you seem ngl really lol fun tbh to talk to, we should keep chatting just us sometime you feel me",Predatory
idk how you always top frag but every time you carry lol our team its no joke lol wild that’s all,Not Predatory
that movie we watched lol last weekend was way better than i expected idk honestly just saying,Not Predatory
"school starts too fr for real early tomorrow, i’m already tired just thinking about waking up at 6 what do you think",Not Predatory
"idk but i feel bro idk like we get along really well, maybe we should meet one fr for real day that’s all",Predatory
the new update looks solid ngl fr no joke but i swear they idk broke half the weapons again that’s all,Not Predatory
"idk but i feel like we get along really well, maybe we should meet one bro day trust me on this",Predatory
"i like talking tbh honestly to you, it feels different, maybe we should keep it private seriously though",Predatory
you make vc lol fun but i think i’d like ngl it even more if it was just us seriously though,Predatory
"youre kinda different from the others here, tbh i feel like we connect more than anyone else not even kidding",Predatory
"i cant believe we lost that many games fr in a row, we gotta redeem ourselves tonight not even kidding",Not Predatory
"you tbh ngl seem bro really fun to talk to, we should keep chatting just us honestly sometime be honest",Predatory
"youre kinda different bro from the others here, i feel like we connect more than anyone else what do you think",Predatory
"this meme is too funny, i actually tbh tbh dropped my phone laughing so hard earlier seriously though",Not Predatory
"you really stand out to me, kinda wish we could talk just the tbh two of us that’s all",Predatory
that bro movie tbh we watched fr lol last weekend was way better than i expected honestly that’s all,Not Predatory
idk how you bro always top frag but every time you carry our team its wild that’s all,Not Predatory
"i like how you always respond quick, maybe for real we can honestly talk bro privately sometime soon just saying",Predatory
"cant believe you lagged bro out right lol before the win, we were all screaming in vc seriously though",Not Predatory
the new update no joke looks solid but i swear they ngl broke idk half the weapons again what do you think,Not Predatory
"cant believe you lagged out right before the win, we idk were all screaming honestly in vc what do you think",Not Predatory
"cant believe you lagged out right idk before the win, lol we were all screaming in vc you feel me",Not Predatory
"last night was hilarious, we stayed in vc for hours and couldnt stop ngl laughing at dumb jokes what do you think",Not Predatory
"cant believe you lagged out bro right before the win, we were all screaming in vc seriously though",Not Predatory
that movie we watched last fr fr weekend was way better than i expected lol for real honestly you feel me,Not Predatory
that bro movie we honestly watched last weekend was way better than i fr idk expected honestly trust me on this,Not Predatory
"bro that anime bro fight scene was insane, no way tbh the villain actually pulled that move off be honest",Not Predatory
"i feel like we understand each other more than anyone for real else here, we should fr talk more alone you feel me",Predatory
that movie we watched lol last weekend was way lol better bro than for real i ngl expected honestly you feel me,Not Predatory
"youre kinda different from the others here, i feel like we connect tbh more than anyone else what do you think",Predatory
"school starts too honestly early tomorrow, i’m already no joke ngl tired just thinking about waking up at 6 seriously though",Not Predatory
"this meme is for real too funny, i actually dropped my phone bro laughing so hard earlier you feel me",Not Predatory
"we always have good convos, would be cool if we hung out just us irl what do you think",Predatory
"you seem no joke really fun to talk tbh to, we should idk keep chatting just us sometime that’s all",Predatory
"bro that tbh anime fight scene was insane, no way the villain actually pulled that move off be honest",Not Predatory
the new update looks solid but i swear they broke for real half the weapons again trust me on this,Not Predatory
"i feel like we understand each other more than anyone else here, we for real should talk more alone what do you think",Predatory
"dont fr no joke tell anyone but i think you’re cool, we ngl should keep tbh our fr chats between us seriously though",Predatory
"cant believe you lagged idk out fr right before the win, we were all screaming in vc be honest",Not Predatory
"you seem really fun to talk to, we should keep chatting honestly just us idk sometime seriously though",Predatory
"youre kinda different from the others here, i feel like we connect more than anyone else what do you think",Predatory
"this meme fr is bro too no joke funny, i actually bro dropped my phone laughing so hard earlier you feel me",Not Predatory
"this for real meme is too funny, i actually dropped my phone laughing so hard earlier that’s all",Not Predatory
"i like for real how you fr always respond quick, maybe we ngl can talk honestly privately sometime soon seriously though",Predatory
"idk but i feel like we get along really well, maybe we should meet one tbh day you feel me",Predatory
that movie we watched last lol weekend honestly was way better than i fr expected honestly seriously though,Not Predatory
"this meme is tbh too ngl funny, i bro actually dropped my phone laughing so hard earlier that’s all",Not Predatory
idk how you always top frag but every time you carry our team bro its wild what do you think,Not Predatory
"we always for real have good convos, would be cool if we hung out just us irl be honest",Predatory
"i cant believe for real we lost that many games lol in a row, we gotta redeem ourselves tonight not even kidding",Not Predatory
"youre kinda different from the others here, i feel like we connect no joke fr more than anyone else you feel me",Predatory
"you seem really fun to talk to, we should keep chatting just us for real sometime not even kidding",Predatory
"i like talking to you, it feels different, ngl maybe we should keep it private not even kidding",Predatory
"you really stand out to me, kinda idk wish we could talk just the two of us seriously though",Predatory
"i feel like we understand no joke each other more than anyone else here, we bro should talk more alone just saying",Predatory
"bro that anime fight scene was ngl insane, no way the villain actually pulled that move off seriously though",Not Predatory
"dont tell anyone but i think you’re cool, we should keep our chats tbh between us you feel me",Predatory
"dont tell anyone but idk i think you’re cool, we tbh should keep our chats between us what do you think",Predatory
"i cant believe we lost that many games in a row, we gotta tbh redeem ourselves tonight that’s all",Not Predatory
"bro that anime fight scene idk was insane, tbh no way the villain actually pulled that move off that’s all",Not Predatory
"i like how you always respond for real quick, no joke maybe we can talk privately sometime soon not even kidding",Predatory
"i like how you always idk respond quick, maybe we can talk privately sometime soon be honest",Predatory
"you seem no joke really fun to talk to, we should keep chatting just us lol sometime what do you think",Predatory
"dont tell anyone but i think you’re cool, we should keep our chats for real between us seriously though",Predatory
"this meme is too idk funny, i ngl actually dropped my phone laughing so hard earlier trust me on this",Not Predatory
"bro that anime fight scene was insane, no fr way the villain actually pulled that move off seriously though",Not Predatory
"idk but i honestly feel like we get along really well, maybe we should meet one honestly day be honest",Predatory
"i for real cant believe we lost that many games in a row, we gotta redeem ourselves fr tonight be honest",Not Predatory
"youre kinda different from the others here, idk i feel like fr we connect ngl more than anyone else just saying",Predatory
"idk but for real i feel like we get along really well, maybe we should meet one ngl day trust me on this",Predatory
"i feel like we bro understand each other more than anyone else here, we should talk more alone that’s all",Predatory
"youre lol kinda different from idk the others here, i idk feel like we connect more than anyone else just saying",Predatory
"dont tell anyone but i think you’re cool, we should keep our chats between us be honest",Predatory
"i like talking honestly to you, it feels different, maybe we should keep it private you feel me",Predatory
"last night was tbh hilarious, we stayed in vc for hours and couldnt stop laughing at dumb jokes seriously though",Not Predatory
"dont tell anyone but i think you’re tbh cool, we should keep our chats between us be honest",Predatory
"school starts too early tomorrow, i’m already tired fr just thinking about waking up at 6 not even kidding",Not Predatory
"you seem really fun idk to talk to, we should keep tbh chatting just us sometime just saying",Predatory
idk how no joke idk you always top frag but every time no joke you carry our team its wild you feel me,Not Predatory
"i fr like how you always respond ngl quick, maybe we can talk privately sometime soon be honest",Predatory
"school starts too early tomorrow, no joke fr fr i’m already tired just thinking bro about waking up at 6 trust me on this",Not Predatory
"cant honestly believe you lagged out right before the win, we were all screaming in vc that’s all",Not Predatory
"we always have good tbh convos, would be cool if we hung out just idk us for real lol irl what do you think",Predatory
"you seem really idk fun to talk to, we should keep chatting just us tbh sometime trust me on this",Predatory
the new update looks solid but idk i swear ngl they broke half the idk no joke weapons again that’s all,Not Predatory
"cant believe you lagged ngl ngl out right tbh before the fr win, we were all screaming in vc be honest",Not Predatory
"school starts too early tomorrow, i’m already tired just ngl thinking about waking up at 6 just saying",Not Predatory
"you bro seem really fun to talk ngl to, we should ngl keep chatting just us for real sometime trust me on this",Predatory
"you really stand ngl out to me, kinda idk wish we could talk just the two of no joke us seriously though",Predatory
"you seem really fun no joke to talk to, tbh we should keep chatting just us sometime seriously though",Predatory
"dont tell anyone but i think ngl idk for real you’re cool, we honestly should keep our chats between us be honest",Predatory
"bro that anime idk fight scene was insane, no way the villain actually pulled that move off that’s all",Not Predatory
"i like talking to you, it feels bro different, maybe we should keep bro it private what do you think",Predatory
"cant believe you lagged out right before the win, we were all tbh honestly screaming in lol vc you feel me",Not Predatory
"cant believe you lagged out right before the win, we were all screaming in fr vc just saying",Not Predatory
"i like talking to you, it feels different, maybe we should for real keep ngl it private be honest",Predatory
"this meme is no joke too funny, no joke i actually fr dropped my phone laughing so hard earlier just saying",Not Predatory
you ngl make vc fun but i think i’d like it even more fr if it was just us not even kidding,Predatory
"we always have good convos, would be cool if we hung out just us fr irl you feel me",Predatory
"dont tell anyone but lol i think you’re cool, we should keep our chats idk between tbh us trust me on this",Predatory
"i like talking idk to fr you, tbh it feels different, maybe we should fr keep it tbh private that’s all",Predatory
"school starts too early tomorrow, honestly i’m already tired just thinking about waking up at 6 that’s all",Not Predatory
"cant believe no joke you lagged out right before the win, we were ngl for real all screaming for real in vc just saying",Not Predatory
the new update looks solid but i swear they broke ngl half the weapons again just saying,Not Predatory
"we always have good convos, would be no joke cool if we hung out just us irl what do you think",Predatory
the for real new update looks solid but i swear they broke half the weapons again just saying,Not Predatory
that movie we tbh honestly watched last weekend idk was fr way better than i for real expected honestly you feel me,Not Predatory
that movie we watched last weekend fr was way for real better than i expected lol for real honestly trust me on this,Not Predatory
"school starts ngl too early tomorrow, i’m ngl already fr tired just thinking about waking up at 6 trust me on this",Not Predatory
"school starts no joke too early tomorrow, i’m already tired just thinking about waking up at 6 trust me on this",Not Predatory
"school starts too early tomorrow, i’m already tbh tired just thinking about waking up at 6 seriously though",Not Predatory
idk how you always top frag but every time you carry our team no joke its tbh wild not even kidding,Not Predatory
"dont tell no joke anyone but i think you’re cool, we fr should keep our chats between us just saying",Predatory
"dont tell anyone but i think you’re cool, we should keep our chats between us just saying",Predatory
"idk but i lol feel like we get along really well, maybe we should meet one day seriously though",Predatory
"you seem really honestly fun to for real talk bro lol to, we should keep chatting tbh just us sometime not even kidding",Predatory
"youre kinda different from ngl the others here, i feel like we connect more than anyone else be honest",Predatory
the new idk update looks solid but fr i swear they broke half the weapons again trust me on this,Not Predatory
"i like ngl talking honestly to you, it tbh feels different, idk maybe we should keep it private seriously though",Predatory
"i cant believe we lost that many games in a tbh row, we gotta redeem ourselves tonight you feel me",Not Predatory
"cant believe you lagged bro out right before the win, we tbh were all screaming in vc you feel me",Not Predatory
"i like talking to you, it feels different, maybe idk we lol should keep it private just saying",Predatory
you make vc fun but i think i’d like it even honestly more if it was just us trust me on this,Predatory
idk how bro you always top frag but every time you carry our team its wild not even kidding,Not Predatory
idk how you always top ngl frag but every time you carry our team its wild not even kidding,Not Predatory
"we always have good idk convos, would be cool if we hung out just us irl not even kidding",Predatory
"we always have good ngl convos, would be no joke cool if we hung out just us irl just saying",Predatory
idk fr how you always top frag but every time you carry our team its wild seriously though,Not Predatory
"cant believe you lagged out right before lol the win, we were all screaming in vc not even kidding",Not Predatory
"last night ngl was hilarious, we stayed in vc for hours and couldnt stop laughing at dumb no joke jokes trust me on this",Not Predatory
"ngl the honestly squad energy last night was unmatched, lol we really played like 10 matches in a row not even kidding",Not Predatory
idk how you always top frag but every idk time you carry bro our team its wild trust me on this,Not Predatory
"idk but i for real feel like we get along really no joke lol lol well, maybe we should meet one day not even kidding",Predatory
"i no joke like how you always respond for real quick, maybe we can talk privately sometime soon just saying",Predatory
"i lol feel like we understand each other more than anyone else here, we should talk more alone that’s all",Predatory
"i feel like we understand each idk other more than anyone else here, we should talk more alone trust me on this",Predatory
idk how you no joke always top frag but for real every time you carry our team its wild what do you think,Not Predatory
"i like talking to you, it feels different, ngl maybe we should keep it private just saying",Predatory
that honestly movie ngl we watched bro last weekend was way better than i expected honestly that’s all,Not Predatory
"you really stand out honestly to me, honestly kinda wish we could talk just the two of us that’s all",Predatory
"i like talking to you, for real it feels different, bro maybe we should keep it private be honest",Predatory
"we always have good lol ngl convos, would be cool if we hung out just us irl trust me on this",Predatory
"i like talking to you, honestly it feels bro different, maybe we should keep it private what do you think",Predatory
"school starts too early tomorrow, i’m already tired fr just thinking about waking up at 6 you feel me",Not Predatory
"school starts too early tomorrow, i’m already for real tired just thinking about waking bro up no joke lol ngl at 6 trust me on this",Not Predatory
idk how you always top frag but every lol time you idk carry our team its wild just saying,Not Predatory
idk how lol you always top frag but every time you carry our team its wild trust me on this,Not Predatory
"cant believe you lagged out ngl right before the win, we were all screaming for real in vc what do you think",Not Predatory
the fr for real no joke new honestly update looks solid but i swear they broke half no joke the weapons again not even kidding,Not Predatory
"this meme is too funny, i lol idk no joke actually dropped my phone laughing so hard earlier that’s all",Not Predatory
"you fr really stand out to lol tbh me, kinda wish we could talk just the two of us just saying",Predatory
"this meme is too funny, i actually dropped honestly ngl my phone laughing so hard earlier just saying",Not Predatory
"i like how you no joke always bro tbh respond quick, maybe we ngl can talk privately sometime soon not even kidding",Predatory
that movie we watched last weekend fr was fr way fr better than ngl i expected lol honestly that’s all,Not Predatory
you make vc fun but i think i’d like it even more if it was just fr us just saying,Predatory
"i like no joke bro talking to ngl you, it feels different, maybe we should keep it private seriously though",Predatory
"school starts too early tomorrow, i’m already tired just thinking about waking up at 6 trust me on this",Not Predatory
"cant believe lol you lagged out right before the win, idk we were all screaming in vc just saying",Not Predatory
that idk for real movie we tbh watched last weekend was way better than i expected honestly just saying,Not Predatory
"you fr really stand out to me, kinda wish we could talk just no joke the two of us seriously though",Predatory
"you seem really for real fun to talk fr to, idk we should keep chatting just us sometime seriously though",Predatory
"i like how you always respond honestly quick, maybe we tbh can talk privately sometime soon not even kidding",Predatory
"ngl the squad energy last night was unmatched, we really played like 10 matches in for real a row what do you think",Not Predatory
you make vc fun but i think for real i’d like it even more if it was just us just saying,Predatory
"this meme is too funny, i actually dropped my ngl for real phone laughing ngl so hard earlier what do you think",Not Predatory
"this meme is too funny, i actually dropped idk my phone laughing no joke so lol hard earlier just saying",Not Predatory
you lol make vc fun but i think i’d like it honestly even more if it was just us not even kidding,Predatory
"i feel like idk we understand each other more than anyone else here, we should talk more alone seriously though",Predatory
"i like bro talking to you, it feels different, maybe idk fr we should keep it idk private be honest",Predatory
"you seem really bro fun to talk to, we should lol for real keep chatting just us no joke sometime be honest",Predatory
idk how you always top bro frag bro tbh but tbh every time you ngl carry our team its wild that’s all,Not Predatory
"you seem really fun to talk to, we should keep chatting idk no joke just us sometime that’s all",Predatory
"we always have good convos, would for real be cool tbh if we ngl hung bro out just us irl just saying",Predatory
"dont bro tell anyone but idk i think you’re cool, we should keep our chats between us be honest",Predatory
"you fr seem really fun to talk to, we should keep chatting just for real us sometime trust me on this",Predatory
"i like talking to you, it feels idk different, maybe we should keep it private that’s all",Predatory
"we always have good convos, would be cool if we hung out just us irl you feel me",Predatory
you make vc fun but i think no joke i’d like it even more if it idk was just us not even kidding,Predatory
you make tbh vc fun but i think honestly i’d like it even more if it was just us trust me on this,Predatory
"ngl the squad energy tbh last night was unmatched, we really played like 10 matches in a row trust me on this",Not Predatory
"you seem really fun to talk to, we should keep chatting tbh just us sometime trust me on this",Predatory
"this meme is too funny, i actually dropped for real my phone laughing so hard no joke earlier trust me on this",Not Predatory
"dont idk tell anyone but i think you’re cool, we should keep our chats lol between us be honest",Predatory
"dont tell anyone but i think you’re cool, we should idk keep our chats between us just saying",Predatory
"school starts too early tomorrow, i’m already tired just thinking about idk waking up at honestly 6 just saying",Not Predatory
"idk but i fr feel like we get along really well, maybe we should meet one day that’s all",Predatory
"bro that anime fight scene was insane, idk no way the villain actually pulled that move off that’s all",Not Predatory
"i feel like we honestly honestly understand each other more than anyone else here, we should talk more alone trust me on this",Predatory
that movie we honestly watched last honestly weekend was tbh way better honestly than i expected honestly not even kidding,Not Predatory
"i like talking to honestly you, tbh it feels different, maybe we lol should keep it private that’s all",Predatory
idk how you for real always top frag but every time you carry our team for real its wild seriously though,Not Predatory
idk how you always top frag but every bro time you carry our team its wild seriously though,Not Predatory
"i cant believe tbh we lost that many games in a lol row, we gotta redeem ourselves tonight you feel me",Not Predatory
"cant believe lol you tbh lagged out right honestly before the win, we were all screaming in vc just saying",Not Predatory
"we always have fr good no joke convos, would be cool if we hung idk out just us tbh irl just saying",Predatory
"i cant believe we lost that many games in a row, bro for real we gotta redeem idk ourselves tonight not even kidding",Not Predatory
"i like talking ngl to you, it feels different, maybe we should keep it private what do you think",Predatory
the new lol lol update looks solid but i idk swear they broke half honestly the for real weapons ngl again just saying,Not Predatory
"school starts too early tomorrow, i’m already tired just thinking no joke about waking up at 6 be honest",Not Predatory
"youre kinda different from tbh lol the others here, i feel like we connect more no joke than anyone else seriously though",Predatory
"ngl the squad energy bro last night was unmatched, we really played like 10 matches in a row that’s all",Not Predatory
idk how you always top frag but tbh every time you carry our team its wild you feel me,Not Predatory
"idk but i feel like we get along really well, maybe bro we should meet one day you feel me",Predatory
"this meme is too funny, i actually dropped my phone lol laughing so hard earlier what do you think",Not Predatory
"this meme no joke is too funny, i actually dropped fr my tbh lol phone bro laughing so hard earlier that’s all",Not Predatory
"i like talking to you, it honestly feels different, maybe idk bro we should keep it private be honest",Predatory
"i like talking honestly to you, it feels different, maybe idk we idk should keep it private what do you think",Predatory
"i cant believe we lost ngl that many lol for real games in a row, we gotta redeem ourselves tonight that’s all",Not Predatory
you make vc fun but i think i’d like it tbh even more if it was just us not even kidding,Predatory
"idk but bro i feel like we get along really well, bro maybe we should fr meet one day you feel me",Predatory
"you really stand out to me, kinda wish we could talk just the two of honestly us just saying",Predatory
"you seem really fun honestly to no joke talk to, we should keep chatting just idk us sometime what do you think",Predatory
"idk but i feel like we idk get along really well, maybe we should meet one tbh day seriously though",Predatory
"i like talking to you, it feels different, maybe we lol should keep idk it private what do you think",Predatory
"you seem no joke really fun to talk idk to, we should keep chatting just us ngl sometime trust me on this",Predatory
"ngl the squad energy last bro night was unmatched, we really played like 10 matches in a row trust me on this",Not Predatory
"you tbh tbh seem really fun to honestly talk to, we tbh should keep chatting just us sometime be honest",Predatory
"school starts lol too early tomorrow, i’m already tired just thinking about fr waking up at 6 not even kidding",Not Predatory
"i cant believe we lost that many games in no joke a row, we gotta redeem ourselves tonight just saying",Not Predatory
"dont tell anyone but i think you’re cool, we fr should keep our chats between us you feel me",Predatory
"i like talking to lol you, it feels different, idk maybe we tbh no joke should keep it private not even kidding",Predatory
idk how you always top frag but every fr time you carry our team its wild trust me on this,Not Predatory
"dont tell anyone but i think you’re cool, we should keep our bro chats between us trust me on this",Predatory
"you really stand out to me, bro kinda bro wish we could talk just the tbh two of us be honest",Predatory
"cant believe you lagged out right before the tbh win, we were all screaming in vc just saying",Not Predatory
that tbh movie we watched ngl last weekend no joke was way better than i expected honestly honestly you feel me,Not Predatory
"you really stand out to me, kinda wish we honestly could talk just the two of no joke us just saying",Predatory
